Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
8239,World Championship Poker,GBA,2004,Misc,Crave Entertainment,120000.0,50000.0,0.0,0.0,170000.0
8241,Rapala Fishing Frenzy 2009,PS3,2008,Sports,Activision,160000.0,0.0,0.0,10000.0,170000.0
8242,Major League Baseball 2K6,GC,2006,Sports,Take-Two Interactive,130000.0,30000.0,0.0,0.0,170000.0
8243,Major League Baseball 2K9,PS3,2009,Sports,Spike,160000.0,0.0,0.0,10000.0,170000.0
8245,Smash Court Tennis Pro Tournament,PS2,2002,Sports,Sony Computer Entertainment,80000.0,70000.0,0.0,20000.0,170000.0
8248,The Grim Adventures of Billy & Mandy,GC,2006,Action,Midway Games,130000.0,30000.0,0.0,0.0,170000.0
8249,NBA Inside Drive 2004,XB,2003,Sports,Microsoft Game Studios,130000.0,40000.0,0.0,10000.0,170000.0
8252,Cabela's Big Game Hunter: Hunting Party,X360,2011,Sports,Activision,160000.0,0.0,0.0,10000.0,170000.0
8253,Time Commando,PS,1996,Action,Adeline Software,100000.0,70000.0,0.0,10000.0,170000.0
8254,Professional Fisherman's Tour: Northern Hemisphere,DS,2007,Sports,505 Games,160000.0,0.0,0.0,10000.0,170000.0
8255,Iron Chef America: Supreme Cuisine,Wii,2008,Simulation,Destineer,160000.0,0.0,0.0,10000.0,170000.0
8257,Gretzky NHL 2005,PS2,2004,Sports,Sony Computer Entertainment,80000.0,70000.0,0.0,20000.0,170000.0
8258,FaceBreaker,PS3,2008,Fighting,Electronic Arts,130000.0,30000.0,0.0,20000.0,170000.0
8259,Squeeballs Party,DS,2009,Puzzle,Performance Designed Products,160000.0,0.0,0.0,10000.0,170000.0
8260,NCAA Football 09 All-Play,Wii,2008,Sports,Electronic Arts,160000.0,0.0,0.0,10000.0,170000.0
8262,The Hobbit,GC,2003,Platform,Vivendi Games,130000.0,30000.0,0.0,0.0,170000.0
8264,NHL 2K9,X360,2008,Sports,Take-Two Interactive,150000.0,10000.0,0.0,10000.0,170000.0
8265,X-Men: The Official Game,X360,2006,Action,Activision,160000.0,10000.0,0.0,10000.0,170000.0
8266,True Crime: New York City,GC,2005,Action,Activision,130000.0,30000.0,0.0,0.0,170000.0
8267,Metal Arms: Glitch in the System,XB,2003,Shooter,Vivendi Games,130000.0,40000.0,0.0,10000.0,170000.0
8270,Ice Age: Dawn of the Dinosaurs,PS2,2009,Action,Activision,80000.0,70000.0,0.0,20000.0,170000.0
8271,ESPN Final Round Golf 2002,GBA,2001,Sports,Konami Digital Entertainment,120000.0,50000.0,0.0,0.0,170000.0
8272,MDK2 Armageddon,PS2,2001,Shooter,Virgin Interactive,80000.0,70000.0,0.0,20000.0,170000.0
8273,Exhibition Volume 02,XB,2003,Misc,Microsoft Game Studios,130000.0,40000.0,0.0,10000.0,170000.0
8274,Watchmen: The End is Nigh - The Complete Experience,PS3,2009,Action,Warner Bros. Interactive Entertainment,80000.0,70000.0,0.0,20000.0,170000.0
8275,Fight Night Round 2,GC,2005,Fighting,Electronic Arts,130000.0,30000.0,0.0,0.0,170000.0
8276,Sudoku Gridmaster,DS,2006,Puzzle,Nintendo,130000.0,30000.0,0.0,10000.0,170000.0
8277,Disney's Atlantis: The Lost Empire,PS,2001,Platform,Sony Computer Entertainment,100000.0,70000.0,0.0,10000.0,170000.0
8281,Goosebumps HorrorLand,Wii,2008,Adventure,Scholastic Inc.,160000.0,0.0,0.0,10000.0,170000.0
8285,Dementium: The Ward,DS,2007,Shooter,SouthPeak Games,150000.0,10000.0,0.0,10000.0,170000.0
8286,Psi-Ops: The Mindgate Conspiracy,XB,2004,Shooter,Midway Games,130000.0,40000.0,0.0,10000.0,170000.0
8287,SWAT: Global Strike Team,XB,2003,Shooter,Vivendi Games,130000.0,40000.0,0.0,10000.0,170000.0
8289,MX World Tour Featuring Jamie Little,PS2,2005,Racing,Play It,80000.0,70000.0,0.0,20000.0,170000.0
8290,Goblin Commander: Unleash the Horde,PS2,2003,Strategy,Jaleco,80000.0,70000.0,0.0,20000.0,170000.0
8291,Hello Kitty: Happy Party Pals,GBA,2005,Misc,THQ,120000.0,50000.0,0.0,0.0,170000.0
8292,Ringling Bros. and Barnum & Bailey: Circus Friends,DS,2009,Action,Take-Two Interactive,160000.0,0.0,0.0,10000.0,170000.0
8293,Backyard NFL Football '09,PS2,2008,Sports,Atari,80000.0,70000.0,0.0,20000.0,170000.0
8294,World Destruction League: Thunder Tanks,PS2,2000,Action,3DO,80000.0,70000.0,0.0,20000.0,170000.0
8297,Finding Nemo: Escape to the Big Blue,DS,2006,Action,THQ,120000.0,40000.0,0.0,10000.0,170000.0
8298,Backyard Baseball '10,PS2,2009,Sports,Atari,80000.0,70000.0,0.0,20000.0,170000.0
8300,The Lord of the Rings: Aragorn's Quest,PS3,2010,Action,Warner Bros. Interactive Entertainment,100000.0,40000.0,0.0,20000.0,170000.0
8301,Top Spin 2,X360,2006,Sports,Take-Two Interactive,150000.0,10000.0,0.0,10000.0,170000.0
8304,RoadKill,PS2,2003,Action,Midway Games,80000.0,70000.0,0.0,20000.0,170000.0
8307,Chuck E. Cheese's Party Games,Wii,2010,Misc,UFO Interactive,160000.0,0.0,0.0,10000.0,170000.0
8309,Looney Tunes: Back in Action,GC,2003,Platform,Warner Bros. Interactive Entertainment,130000.0,30000.0,0.0,0.0,170000.0
8310,Tak: The Great Juju Challenge,GBA,2005,Platform,THQ,120000.0,50000.0,0.0,0.0,170000.0
8312,Cabela's Legendary Adventures,PSP,2008,Sports,Activision,160000.0,0.0,0.0,10000.0,170000.0
8313,Jillian Michaels Fitness Ultimatum 2011,Wii,2010,Sports,D3Publisher,160000.0,0.0,0.0,10000.0,170000.0
8316,Hunter: The Reckoning Redeemer,XB,2003,Action,Interplay,130000.0,40000.0,0.0,10000.0,170000.0
8318,NHL 07,PSP,2006,Sports,Electronic Arts,130000.0,20000.0,0.0,20000.0,170000.0
8322,Bee Movie Game,X360,2007,Action,Activision,160000.0,0.0,0.0,10000.0,170000.0
8323,Backyard NFL Football '10,Wii,2009,Sports,Atari,160000.0,0.0,0.0,10000.0,170000.0
8325,Thief: Deadly Shadows,XB,2004,Action,Eidos Interactive,130000.0,40000.0,0.0,10000.0,170000.0
8327,NBA 09: The Inside,PSP,2008,Sports,Sony Computer Entertainment,160000.0,0.0,0.0,10000.0,170000.0
8328,Transformers: Prime,3DS,2012,Action,Activision,130000.0,30000.0,0.0,10000.0,170000.0
8329,Batman Begins,GBA,2005,Action,Electronic Arts,120000.0,50000.0,0.0,0.0,170000.0
8330,Transformer: Rise of the Dark Spark,X360,2014,Action,Activision,90000.0,70000.0,0.0,20000.0,170000.0
8331,Glover,PS,1999,Platform,Atari,90000.0,60000.0,0.0,10000.0,170000.0
8333,Luxor 3,Wii,2008,Puzzle,Mumbo Jumbo,160000.0,0.0,0.0,10000.0,170000.0
8334,Bratz Kidz,Wii,2008,Misc,Game Factory,160000.0,0.0,0.0,10000.0,170000.0
8335,Fairytale Fights,X360,2009,Action,Playlogic Game Factory,140000.0,20000.0,0.0,10000.0,170000.0
8339,World Driver Championship,N64,1999,Racing,Midway Games,140000.0,30000.0,0.0,0.0,170000.0
8341,Turok 3: Shadow of Oblivion,N64,2000,Shooter,Acclaim Entertainment,120000.0,50000.0,0.0,0.0,170000.0
8342,Spawn: Armageddon,XB,2003,Action,Electronic Arts,130000.0,40000.0,0.0,10000.0,170000.0
8344,Zoo Hospital,Wii,2008,Simulation,Majesco Entertainment,140000.0,10000.0,0.0,10000.0,170000.0
8345,Pokémon Beach Blank-out Blastoise / Go West Young Meowth Game Boy Advance Video,GBA,2004,Misc,Nintendo,120000.0,50000.0,0.0,0.0,170000.0
8347,Major League Baseball 2K9,PS2,2009,Sports,Spike,80000.0,60000.0,0.0,20000.0,170000.0
8349,Disney TH!NK Fast: The Ultimate Trivia Showdown,PS2,2008,Misc,Disney Interactive Studios,80000.0,60000.0,0.0,20000.0,170000.0
8351,Disney's Home on the Range,GBA,2004,Action,Disney Interactive Studios,120000.0,40000.0,0.0,0.0,170000.0
8355,Family Feud Decades,Wii,2010,Misc,Ubisoft,160000.0,0.0,0.0,10000.0,170000.0
8357,CSI: Fatal Conspiracy,X360,2010,Adventure,Ubisoft,110000.0,40000.0,0.0,10000.0,170000.0
8358,Solitaire Overload Plus,DS,2010,Misc,Telegames,160000.0,0.0,0.0,10000.0,170000.0
8361,Tak: Mojo Mistake,DS,2008,Action,THQ,160000.0,0.0,0.0,10000.0,170000.0
8363,Nightmare Creatures II,PS,2000,Action,Konami Digital Entertainment,90000.0,60000.0,0.0,10000.0,170000.0
8364,Marble Saga: Kororinpa,Wii,2009,Puzzle,Konami Digital Entertainment,100000.0,60000.0,0.0,20000.0,170000.0
8365,Fuzion Frenzy 2,X360,2007,Misc,Microsoft Game Studios,140000.0,10000.0,0.0,10000.0,170000.0
8366,Catwoman,PS2,2004,Action,Electronic Arts,80000.0,60000.0,0.0,20000.0,170000.0
8367,Monsters vs. Aliens,X360,2009,Action,Activision,120000.0,30000.0,0.0,10000.0,170000.0
8368,Country Dance: All Stars,X360,2012,Action,GameMill Entertainment,160000.0,0.0,0.0,10000.0,170000.0
8369,Garfield: Lasagna World Tour,PS2,2007,Action,Blast! Entertainment Ltd,80000.0,60000.0,0.0,20000.0,170000.0
8371,Disney's Planes,Wii,2013,Simulation,Disney Interactive Studios,80000.0,70000.0,0.0,20000.0,170000.0
8374,Terminator 3: The Redemption,PS2,2004,Shooter,Atari,80000.0,60000.0,0.0,20000.0,170000.0
8375,World Destruction League: Thunder Tanks,PS,2000,Action,3DO,90000.0,60000.0,0.0,10000.0,170000.0
8377,Reloaded,PS,1996,Action,Gremlin Interactive Ltd,90000.0,60000.0,0.0,10000.0,170000.0
8380,SSX On Tour,GC,2005,Sports,Electronic Arts,130000.0,30000.0,0.0,0.0,170000.0
8381,Hot Wheels: Beat That!,X360,2007,Racing,Activision,150000.0,0.0,0.0,10000.0,170000.0
8382,G-Force,X360,2009,Action,Disney Interactive Studios,110000.0,50000.0,0.0,10000.0,170000.0
8383,James Bond 007: Everything or Nothing,GBA,2003,Shooter,Electronic Arts,120000.0,40000.0,0.0,0.0,170000.0
8385,Shrek Extra Large,GC,2002,Platform,TDK Mediactive,130000.0,30000.0,0.0,0.0,170000.0
8387,World Tour Soccer 2006,PS2,2004,Sports,Sony Computer Entertainment,80000.0,60000.0,0.0,20000.0,170000.0
8388,Gunvalkyrie,XB,2002,Shooter,Infogrames,130000.0,40000.0,0.0,10000.0,170000.0
8389,NickToons: Racing,PS,2001,Racing,Hasbro Interactive,90000.0,60000.0,0.0,10000.0,170000.0
8390,VR Golf '97,PS,1996,Sports,Gremlin Interactive Ltd,90000.0,60000.0,0.0,10000.0,170000.0
8391,Michael Jackson: The Experience 3D,3DS,2011,Misc,Ubisoft,130000.0,30000.0,0.0,10000.0,170000.0
8392,State of Emergency,XB,2003,Action,Take-Two Interactive,130000.0,40000.0,0.0,10000.0,170000.0
8394,Off-World Interceptor Extreme,PS,1995,Racing,Crystal Dynamics,90000.0,60000.0,0.0,10000.0,170000.0
8395,Bakugan Battle Brawlers: Defenders of the Core,Wii,2010,Action,Activision,150000.0,10000.0,0.0,10000.0,170000.0
8397,The Naked Brothers Band: The Video Game,PS2,2008,Misc,THQ,80000.0,60000.0,0.0,20000.0,170000.0
8400,Batman Beyond: Return of the Joker,PS,2000,Action,Ubisoft,90000.0,60000.0,0.0,10000.0,170000.0
8401,Surf's Up,Wii,2007,Sports,Ubisoft,150000.0,0.0,0.0,10000.0,170000.0
8403,Mega Man Network Transmission,GC,2003,Platform,Capcom,130000.0,30000.0,0.0,0.0,170000.0
8405,Pursuit Force,PSP,2005,Racing,Sony Computer Entertainment,140000.0,10000.0,0.0,20000.0,170000.0
8408,Naval Assault: The Killing Tide,X360,2010,Simulation,505 Games,80000.0,70000.0,0.0,20000.0,170000.0
8410,RC Revenge Pro,PS2,2000,Racing,Acclaim Entertainment,80000.0,60000.0,0.0,20000.0,170000.0
8412,Hellboy: The Science of Evil,PS3,2008,Action,Konami Digital Entertainment,130000.0,20000.0,0.0,20000.0,170000.0
8413,Backyard Wrestling: Don't Try This at Home,XB,2003,Fighting,Eidos Interactive,130000.0,40000.0,0.0,10000.0,170000.0
8415,Gauntlet: Dark Legacy,XB,2002,Action,Midway Games,130000.0,40000.0,0.0,10000.0,170000.0
8420,Blood Bowl,X360,2009,Sports,Focus Home Interactive,130000.0,30000.0,0.0,10000.0,170000.0
8421,Matchbox Cross Town Heroes,GBA,2002,Racing,THQ,120000.0,40000.0,0.0,0.0,170000.0
8422,Wolfenstein 3D,GBA,2002,Shooter,BAM! Entertainment,120000.0,40000.0,0.0,0.0,170000.0
8424,Learning to Spell,DS,2010,Misc,505 Games,160000.0,0.0,0.0,10000.0,170000.0
8425,"Go, Diego, Go! Safari Rescue",DS,2007,Adventure,Take-Two Interactive,150000.0,10000.0,0.0,10000.0,170000.0
8430,Payday 2,XOne,2015,Shooter,505 Games,80000.0,70000.0,0.0,10000.0,170000.0
8431,25 to Life,XB,2006,Shooter,Eidos Interactive,120000.0,40000.0,0.0,10000.0,170000.0
8433,NASCAR '15,X360,2015,Sports,Deep Silver,150000.0,0.0,0.0,20000.0,170000.0
8434,TransFormers Animated: The Game,DS,2008,Action,Activision,150000.0,10000.0,0.0,10000.0,170000.0
8435,Fracture,PS3,2008,Shooter,LucasArts,110000.0,40000.0,0.0,20000.0,170000.0
8436,Sega Superstars,PS2,2004,Misc,Sega,80000.0,60000.0,0.0,20000.0,170000.0
8437,Midway Arcade Treasures,GC,2003,Misc,Midway Games,130000.0,30000.0,0.0,0.0,170000.0
8438,Leisure Suit Larry: Magna Cum Laude,XB,2004,Adventure,Vivendi Games,120000.0,40000.0,0.0,10000.0,170000.0
8439,Mousetrap / Operation / Simon,GBA,2005,Misc,DSI Games,120000.0,40000.0,0.0,0.0,170000.0
8442,NBA 09: The Inside,PS2,2008,Sports,Sony Computer Entertainment,80000.0,60000.0,0.0,20000.0,170000.0
8443,Spyro: Shadow Legacy,DS,2005,Action,Vivendi Games,140000.0,10000.0,0.0,10000.0,170000.0
8445,Wildstar,PC,2014,Role-Playing,NCSoft,80000.0,70000.0,0.0,20000.0,170000.0
8447,Apache: Air Assault,X360,2010,Simulation,Activision,120000.0,40000.0,0.0,10000.0,170000.0
8455,FlatOut,XB,2004,Racing,Empire Interactive,120000.0,40000.0,0.0,10000.0,170000.0
8457,NCAA Basketball 09,PS3,2008,Sports,Electronic Arts,150000.0,0.0,0.0,10000.0,170000.0
8458,Bakugan Battle Brawlers: Defenders of the Core,PS3,2010,Action,Activision,140000.0,10000.0,0.0,20000.0,170000.0
8463,Thrillville: Off the Rails,X360,2007,Strategy,LucasArts,130000.0,20000.0,0.0,10000.0,160000.0
8465,Taz Wanted,PS2,2002,Platform,Atari,80000.0,60000.0,0.0,20000.0,160000.0
8467,Sid Meier's Pirates!,Wii,2010,Strategy,Take-Two Interactive,130000.0,20000.0,0.0,10000.0,160000.0
8470,Vehicular Combat League presents Motor Mayhem,PS2,2001,Racing,Atari,80000.0,60000.0,0.0,20000.0,160000.0
8472,Star Wars: Super Bombad Racing,PS2,2001,Racing,LucasArts,80000.0,60000.0,0.0,20000.0,160000.0
8473,Hamster Heroes,Wii,2008,Puzzle,Popcorn Arcade,160000.0,0.0,0.0,0.0,160000.0
8474,Hot Wheels Velocity X,GBA,2002,Racing,THQ,120000.0,40000.0,0.0,0.0,160000.0
8476,Chaotic: Shadow Warriors,PS3,2009,Action,Activision,150000.0,0.0,0.0,10000.0,160000.0
8477,Leisure Suit Larry: Box Office Bust,X360,2009,Adventure,Codemasters,140000.0,10000.0,0.0,10000.0,160000.0
8478,Alien Resurrection,PS,2000,Shooter,Fox Interactive,90000.0,60000.0,0.0,10000.0,160000.0
8479,World Tour Soccer 2005,PS2,2004,Sports,Sony Computer Entertainment,80000.0,60000.0,0.0,20000.0,160000.0
8480,Dungeon Siege: Throne of Agony,PSP,2006,Role-Playing,Take-Two Interactive,130000.0,20000.0,0.0,20000.0,160000.0
8481,Spider-Man: Web of Shadows - Amazing Allies Edition,PSP,2008,Action,Activision,120000.0,20000.0,0.0,20000.0,160000.0
8483,Rio,DS,2011,Misc,THQ,120000.0,30000.0,0.0,10000.0,160000.0
8484,Gunslingers,Wii,2010,Shooter,Neko Entertainment,80000.0,60000.0,0.0,20000.0,160000.0
8485,Create,PS3,2010,Action,Electronic Arts,110000.0,30000.0,0.0,20000.0,160000.0
8488,ESPN College Hoops,PS2,2003,Sports,Sega,80000.0,60000.0,0.0,20000.0,160000.0
8489,Thor: God of Thunder,Wii,2011,Action,Sega,110000.0,40000.0,0.0,10000.0,160000.0
8493,Clash of the Titans,X360,2010,Action,Namco Bandai Games,80000.0,60000.0,0.0,20000.0,160000.0
8495,Robotech: Battlecry,GC,2002,Shooter,TDK Mediactive,130000.0,30000.0,0.0,0.0,160000.0
8497,Zapper: One Wicked Cricket!,PS2,2002,Platform,Infogrames,80000.0,60000.0,0.0,20000.0,160000.0
8499,Paws & Claws: Pet Resort,GBA,2006,Simulation,THQ,120000.0,40000.0,0.0,0.0,160000.0
8500,Kya: Dark Lineage,PS2,2003,Adventure,Atari,80000.0,60000.0,0.0,20000.0,160000.0
8502,Curious George,GBA,2006,Action,Namco Bandai Games,120000.0,40000.0,0.0,0.0,160000.0
8503,Monster Jam,Wii,2007,Racing,Activision,150000.0,0.0,0.0,10000.0,160000.0
8504,Medieval Games,Wii,2009,Action,Vir2L Studios,140000.0,10000.0,0.0,10000.0,160000.0
8506,The Amazing Spider-Man (Console Version),Wii,2012,Action,Activision,110000.0,40000.0,0.0,10000.0,160000.0
8507,Kid Adventures: Sky Captain,Wii,2010,Action,Unknown,110000.0,40000.0,0.0,10000.0,160000.0
8508,Lethal Skies II,PS2,2003,Simulation,Sammy Corporation,80000.0,60000.0,0.0,20000.0,160000.0
8510,Disney's American Dragon Jake Long: Attack of the Dark Dragon,DS,2006,Action,Disney Interactive Studios,150000.0,0.0,0.0,10000.0,160000.0
8511,Godzilla Unleashed,Wii,2007,Fighting,Atari,150000.0,0.0,0.0,10000.0,160000.0
8513,Tom and Jerry: Infurnal Escape,GBA,2003,Action,Ubisoft,120000.0,40000.0,0.0,0.0,160000.0
8516,King's Field,PS,1995,Role-Playing,Sony Computer Entertainment,90000.0,60000.0,0.0,10000.0,160000.0
8517,Hannah Montana: Rock Out the Show,PSP,2009,Misc,Disney Interactive Studios,130000.0,10000.0,0.0,20000.0,160000.0
8518,Let's Ride: Sunshine Stables,GBA,2005,Sports,DTP Entertainment,120000.0,40000.0,0.0,0.0,160000.0
8520,Midway Arcade Treasures 2,GC,2004,Misc,Midway Games,130000.0,30000.0,0.0,0.0,160000.0
8521,Hot Wheels World Race,GC,2003,Racing,THQ,130000.0,30000.0,0.0,0.0,160000.0
8524,N2O: Nitrous Oxide,PS,1998,Racing,Gremlin Interactive Ltd,90000.0,60000.0,0.0,10000.0,160000.0
8525,Magic: The Gathering - Battlegrounds,XB,2003,Strategy,Atari,120000.0,30000.0,0.0,10000.0,160000.0
8526,Heroes over Europe,PS3,2009,Simulation,Ubisoft,120000.0,20000.0,0.0,20000.0,160000.0
8527,Dancing With The Stars,PS2,2007,Misc,Activision,80000.0,60000.0,0.0,20000.0,160000.0
8528,Major League Baseball 2K12,Wii,2012,Sports,Take-Two Interactive,150000.0,0.0,0.0,10000.0,160000.0
8533,Crash Tag Team Racing,GC,2005,Racing,Vivendi Games,120000.0,30000.0,0.0,0.0,160000.0
8534,Grease Dance,X360,2011,Misc,505 Games,110000.0,30000.0,0.0,10000.0,160000.0
8535,Ready 2 Rumble Revolution,Wii,2009,Sports,Atari,150000.0,0.0,0.0,10000.0,160000.0
8536,My Baby 3 & Friends,DS,2010,Simulation,Majesco Entertainment,130000.0,20000.0,0.0,10000.0,160000.0
8537,NASCAR '14,X360,2014,Racing,Deep Silver,150000.0,0.0,0.0,10000.0,160000.0
8538,TimeSplitters: Future Perfect,XB,2005,Shooter,Electronic Arts,120000.0,30000.0,0.0,10000.0,160000.0
8539,Midway Arcade Treasures 3,PS2,2005,Misc,Midway Games,80000.0,60000.0,0.0,20000.0,160000.0
8540,Dr. Muto,PS2,2002,Platform,Midway Games,80000.0,60000.0,0.0,20000.0,160000.0
8541,Beowulf: The Game,PS3,2007,Action,Ubisoft,140000.0,10000.0,0.0,10000.0,160000.0
8542,Puzzle Quest: Galactrix,DS,2009,Puzzle,D3Publisher,150000.0,0.0,0.0,10000.0,160000.0
8544,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,PS2,2005,Adventure,Activision,80000.0,60000.0,0.0,20000.0,160000.0
8545,Fatal Frame II: Crimson Butterfly,PS2,2003,Action,Ubisoft,80000.0,60000.0,0.0,20000.0,160000.0
8546,Angry Birds Trilogy,PS3,2012,Action,Activision,120000.0,20000.0,0.0,20000.0,160000.0
8548,Shadow Man: 2econd Coming,PS2,2002,Adventure,Acclaim Entertainment,80000.0,60000.0,0.0,20000.0,160000.0
8550,NPPL: Championship Paintball 2009,PS3,2008,Shooter,Activision Value,150000.0,0.0,0.0,10000.0,160000.0
8551,Dynasty Warriors 4,XB,2003,Action,Tecmo Koei,120000.0,30000.0,0.0,10000.0,160000.0
8552,Wakeboarding Unleashed Featuring Shaun Murray,PS2,2003,Sports,Activision,80000.0,60000.0,0.0,20000.0,160000.0
8553,The Incredibles: Rise of the Underminer,GC,2005,Action,THQ,120000.0,30000.0,0.0,0.0,160000.0
8556,The BIGS,PS3,2007,Sports,Take-Two Interactive,150000.0,0.0,0.0,10000.0,160000.0
8557,Flushed Away,GC,2006,Platform,D3Publisher,120000.0,30000.0,0.0,0.0,160000.0
8558,Eragon,DS,2006,Action,Vivendi Games,130000.0,20000.0,0.0,10000.0,160000.0
8559,Scarface: Money. Power. Respect.,PSP,2006,Strategy,Vivendi Games,150000.0,0.0,0.0,10000.0,160000.0
8562,Silent Scope 3,PS2,2002,Shooter,Konami Digital Entertainment,80000.0,60000.0,0.0,20000.0,160000.0
8563,World Series of Poker: Tournament of Champions 2007 Edition,X360,2006,Misc,Activision,150000.0,0.0,0.0,10000.0,160000.0
8564,NASCAR Heat 2002,GBA,2002,Racing,Infogrames,120000.0,40000.0,0.0,0.0,160000.0
8565,Namco Classic Fighter Collection,PS2,2008,Fighting,Namco Bandai Games,80000.0,60000.0,0.0,20000.0,160000.0
8567,TNA iMPACT!,Wii,2008,Fighting,Midway Games,140000.0,10000.0,0.0,10000.0,160000.0
8568,Intellivision Lives!,PS2,2003,Misc,Play It,80000.0,60000.0,0.0,20000.0,160000.0
8569,Field Commander,PSP,2006,Strategy,Sony Online Entertainment,140000.0,0.0,0.0,10000.0,160000.0
8570,Robots,GC,2005,Action,Vivendi Games,120000.0,30000.0,0.0,0.0,160000.0
8571,Little League World Series Baseball 2009,Wii,2009,Sports,Activision,150000.0,0.0,0.0,10000.0,160000.0
8574,Murdered: Soul Suspect,XOne,2014,Action,Square Enix,80000.0,70000.0,0.0,10000.0,160000.0
8575,Ener-G: Dance Squad,DS,2008,Sports,Ubisoft,150000.0,0.0,0.0,10000.0,160000.0
8576,Our House,DS,2009,Strategy,Majesco Entertainment,150000.0,0.0,0.0,10000.0,160000.0
8578,Major League Baseball 2K11,Wii,2011,Sports,Take-Two Interactive,150000.0,0.0,0.0,10000.0,160000.0
8580,NBA 2K12,PC,2011,Sports,Take-Two Interactive,90000.0,50000.0,0.0,20000.0,160000.0
8581,The Wild Thornberrys: Chimp Chase,GBA,2001,Action,THQ,110000.0,40000.0,0.0,0.0,160000.0
8583,Fighters Destiny,N64,1998,Fighting,Ocean,130000.0,30000.0,0.0,0.0,160000.0
8584,Asteroids Hyper 64,N64,1999,Shooter,Crave Entertainment,130000.0,30000.0,0.0,0.0,160000.0
8585,The Powerpuff Girls: Chemical X-Traction,N64,2001,Action,BAM! Entertainment,130000.0,30000.0,0.0,0.0,160000.0
8587,Tom and Jerry in Fists of Furry,N64,2000,Fighting,Ubisoft,130000.0,30000.0,0.0,0.0,160000.0
8588,Hydro Thunder,N64,2000,Racing,Midway Games,130000.0,30000.0,0.0,0.0,160000.0
8589,Space Invaders,N64,1999,Shooter,Activision,130000.0,30000.0,0.0,0.0,160000.0
8590,Starcraft 64,N64,2000,Strategy,Nintendo,130000.0,30000.0,0.0,0.0,160000.0
8591,Destruction Derby 64,N64,1999,Racing,THQ,130000.0,30000.0,0.0,0.0,160000.0
8592,Buck Bumble,N64,1998,Action,Ubisoft,130000.0,30000.0,0.0,0.0,160000.0
8593,California Speed,N64,1999,Misc,Midway Games,130000.0,30000.0,0.0,0.0,160000.0
8602,Black & Bruised,PS2,2003,Fighting,Vivendi Games,80000.0,60000.0,0.0,20000.0,160000.0
8603,Sherlock Holmes vs. Jack the Ripper,X360,2009,Adventure,Focus Home Interactive,110000.0,40000.0,0.0,10000.0,160000.0
8605,Rapala Pro Fishing,XB,2004,Sports,Zoo Digital Publishing,120000.0,30000.0,0.0,10000.0,160000.0
8606,TimeShift,PS3,2007,Shooter,Vivendi Games,140000.0,10000.0,0.0,10000.0,160000.0
8607,Blitz: The League,X360,2006,Sports,Midway Games,150000.0,0.0,0.0,10000.0,160000.0
8608,Scripps Spelling Bee,DS,2010,Simulation,THQ,150000.0,0.0,0.0,10000.0,160000.0
8610,Ener-G Horse Riders,DS,2008,Sports,Ubisoft,140000.0,10000.0,0.0,10000.0,160000.0
8613,Rudolph the Red-Nosed Reindeer,Wii,2010,Action,Crave Entertainment,150000.0,0.0,0.0,10000.0,160000.0
8615,SpongeBob's Truth or Square,DS,2009,Action,THQ,80000.0,70000.0,0.0,10000.0,160000.0
8616,Ghost in the Shell: Stand Alone Complex,PS2,2004,Adventure,Namco Bandai Games,80000.0,60000.0,0.0,20000.0,160000.0
